dates,stationid,sumax,sumay,sumaz,countwx,countwy,countwz,accx,accy,accz,velx,vely,velz,dispx,dispy,dispz,temperature,humidity,pressure,rain,lightavg,lightavgw/o0,lightmax,forces,moisture
07/31/2018,t7,0.42,0.15,-0.33,1,1,1,0.42,0.15,-0.33,0,-0.00833850000000001,0.00833850000000001,-2.14899822,-2.15147892375,-2.0587006035,21.14103,99,1012.12897435897,0,42.7949,151.7273,4000,0,48
08/01/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.0219,99,1012.65226277372,0,863.7737,1425.747,5135,0,48.3869
08/02/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,24.29371,98.96503,1014.17944055944,0,1016.7902,1710.6,4991,0,49
08/03/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.34266,99,1014.23566433566,0,525.7273,894.9881,4000,0,49.2727
08/04/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,22.13986,99,1013.89258741258,0,384.7203,670.9146,4000,0,50
08/05/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,19.88732,99,1013.48943661971,0,133.9366,234.8025,4000,0,49.8451
08/06/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,19.52113,99,1013.13753521126,0,171.4789,296.9512,4000,0,49.993
08/07/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,19.14184,99,1014.83872340425,0,187.8936,327.0741,4000,0.004468,50
08/08/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.07801,99,1016.41212765957,0,674.3475,1159.5488,4701,0.005319,49.9929
08/09/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.62143,99,1019.11421428571,0,744.7071,1271.4512,4658,0.006214,49.4571
08/10/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.48936,99,1017.15432624113,0,490.461,843.3537,4000,0.001773,49
08/11/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,22.96429,99,1012.89471428571,0,377.6214,652.679,4000,0.000643,49
08/12/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,21.82979,99,1010.10453900709,0,267.0213,495.3947,4000,0.00234,49
08/13/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,21.46809,99,1011.9769503546,0,394.8652,732.5789,4000,0.005745,48.3121
08/14/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.59155,99,1013.80338028169,0,730.5986,1265.1829,4079,0,48
08/15/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.85315,99,1015.73622377622,0,519.6573,906.2317,4000,0,48
08/16/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,24.7972,99,1018.30195804195,0,690.2517,1218.5926,4000,0,48
08/17/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,22.93706,99,1015.80909090909,0,277.7133,490.284,4000,0,48
08/18/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,22.27273,99,1014.88132867132,0,338.6923,597.9383,4000,0,48.7832
08/19/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.97887,99,1014.17633802816,0,385.493,667.561,4000,0,48.5141
08/20/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,24.13986,99,1015.99475524475,0,404.5105,732.2152,4000,0,48.1608
08/21/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,21.84746,99,1016.6433898305,0,172.7881,254.8625,4000,0.000085,48.9915
08/22/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,23.48227,99,1015.28092198581,0,367.766,673.4416,4000,0,49
08/23/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,21.92188,99,1014.65148437499,0,162.9453,267.3974,4000,0,48.9922
08/25/2018,t7,0,0,0,0,0,0,0.42,0.15,-0.33,0,0,0,-2.14899822,-2.15147892375,-2.0587006035,21.7381,99,1004.1669047619,0,70.0238,245.0833,4000,0,52.1667
08/26/2018,t7,0.42,0.16,-0.33,1,1,1,0.42,0.16,-0.33,0,0.00833850000000001,0,-2.14899822,-2.15077015125,-2.0587006035,23.40625,99,1003.78052083333,0,442.1667,695.8689,4000,0,51.6354
08/28/2018,t7,6.25,2.36,-4.92,9,9,9,0.694444444444444,0.262222222222222,-0.546666666666667,2.0596095,0.767142,-1.6260075,-0.5733969525,-1.56390652125,-3.302596341,25.59155,99,1007.68098591549,951.75,1253.2254,2069.2791,5620,0,54
08/29/2018,t7,1.67,0.63,-1.32,2,2,2,0.835,0.315,-0.66,0.2344045,0.0880175000000001,-0.189006,-0.5335481875,-1.54894354625,-3.334727361,22.91176,99,1008.16235294117,281.25,448.8309,813.88,4000,0,53.875
08/30/2018,t7,4.17,1.58,-3.32,5,5,5,0.834,0.316,-0.664,-0.00416925,0.00416925,-0.0166769999999996,-0.535320118749999,-1.547171615,-3.341815086,23.07407,99,1005.67748148148,684,740.1037,1314.6579,5862,0,53.4741
08/31/2018,t7,2.91,1.1,-2.31,4,4,4,0.7275,0.275,-0.5775,-0.3552201,-0.1367514,0.2885121,-0.65609495275,-1.593667091,-3.243720972,22.49254,99,1006.29276119402,463.5,555.7313,1034.2778,4000,0,53.1119
09/01/2018,t7,4.16,1.57,-3.31,5,5,5,0.832,0.314,-0.662,0.435686625,0.16260075,-0.352301625,-0.470928137124999,-1.52456177225,-3.393449162625,23.13235,99,1007.95264705882,420.75,580.9926,1053.5333,4000,0,53.2941
09/02/2018,t7,0.84,0.32,-0.66,1,1,1,0.84,0.32,-0.66,0.00667079999999991,0.00500310000000001,0.0016677,-0.470361119124999,-1.52413650875,-3.393307408125,21.43636,99,1007.77254545454,119.25,392.4364,654.0606,4000,0,53
09/20/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,24.70455,96.13636,1012.60204545454,0,51.4773,151,4000,0,51.9091
09/21/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,23.84615,96.05594,1014.2702097902,1329.75,336.4545,624.8442,4000,0,53
09/22/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,17.39716,99,1014.85184397163,0,341.227,624.8442,4000,0,52.6383
09/23/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,17.04196,99,1013.26713286713,0,336.4545,624.8442,4000,0,52
09/24/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,15.6993,99,1011.55517482517,0,336.4545,624.8442,4000,0,51.9231
09/25/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,22.04225,95.30282,1011.77767605633,173.25,338.8239,624.8442,4000,0,52
09/26/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,23.72727,90.46154,1011.47853146853,211.5,336.4545,624.8442,4000,0,51.2867
09/27/2018,t7,0,0,0,0,0,0,0.84,0.32,-0.66,0,0,0,-0.470361119124999,-1.52413650875,-3.393307408125,17.01852,99,1011.77203703703,45,136.6111,368.85,4000,0,52.3519
09/28/2018,t7,0.46,0.11,-0.29,1,1,1,0.46,0.11,-0.29,-0.316863,-0.1751085,0.3085245,-0.497294474124999,-1.53902073125,-3.367082825625,18.69697,99,1014.23151515151,0,0.0303,1,4000,0,0
09/29/2018,t7,0.45,0.11,-0.29,1,1,1,0.45,0.11,-0.29,-0.00833850000000001,0,0,-0.498003246624999,-1.53902073125,-3.367082825625,17.81111,99,1014.45277777777,51.75,132.9667,498.625,4000,0,0.0667
09/30/2018,t7,0,0,0,0,0,0,0.45,0.11,-0.29,0,0,0,-0.498003246624999,-1.53902073125,-3.367082825625,17.03175,98.98413,1013.53555555555,173.25,284.7302,618.5517,4000,0,0
11/08/2018,t7,0,0,0,0,0,0,0.45,0.11,-0.29,0,0,0,-0.498003246624999,-1.53902073125,-3.367082825625,23,63.2,1079.162,0,53,53,4000,0,0
,,,,,,,,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,1.08,-0.54,-0.68,0,0,0,0,0,0,,,,,,,,,
06/29/2018,t8,2.16,-1.08,-1.36,2,2,2,1.08,-0.54,-0.68,0,0,0,0,0,0,25.66667,82.66667,990,0,116.6667,350,4000,0,0
07/10/2018,t8,1.49,2.34,-2.74,11,11,11,0.135454545454545,0.212727272727273,-0.249090909090909,-8.6637015,6.904278,3.952449,-8.1005609025,6.45549993,3.695539815,13,31,992.654583333333,0,6623.5,14451.2727,39305,0.004583,24.9792
07/11/2018,t8,0.87,-1.83,0.6,2,2,2,0.435,-0.915,0.3,0.499551954545455,-1.88071077272727,0.915718909090909,-8.01563707022727,6.13577909863636,3.85121202954545,15,51,1010.35666666666,1300.5,0,0,4000,0,0
07/12/2018,t8,0.73,-0.3,-2.14,2,2,2,0.365,-0.15,-1.07,-0.116739,1.2757905,-2.284749,-8.03548270022728,6.35266348363636,3.46280469954545,18.33333,77.25,999.718333333333,0,9105.5,15609.4286,54612,0,64
07/15/2018,t8,1.66,-1.69,-0.09,7,6,7,0.237142857142857,-0.281666666666667,-0.0128571428571429,-0.74629575,-0.6587415,6.17049,-8.47952867147728,6.01670531863636,7.13424624954546,22.9375,79.04688,990,326.25,4116.1563,6425.2195,21435,0.008281,77.9063
07/18/2018,t8,1.07,-0.52,-0.44,2,2,2,0.535,-0.26,-0.22,0.496736357142857,0.0361335,-0.345452142857143,-8.39508349076299,6.02284801363637,7.07551938525974,21.54286,95.6,984.089142857142,54,194.9714,758.2222,4000,0.020857,84.8
07/19/2018,t8,0.66,-0.89,0.16,1,1,1,0.66,-0.89,0.16,0.10423125,-0.5253255,0.316863,-8.38622383451299,5.97819534613636,7.10245274025974,25.47887,85.52817,1015.27471830985,37928.25,2489.4859,4017.125,12938,0,92.6549
07/20/2018,t8,0,0,0,0,0,0,0.66,-0.89,0.16,0,0,0,-8.38622383451299,5.97819534613636,7.10245274025974,24.68531,90.43357,1014.67468531468,26178.75,1858.8462,3090.8721,12038,0,80.1678
07/21/2018,t8,0.65,-0.88,0.18,1,1,1,0.65,-0.88,0.18,-0.00833850000000001,0.00833850000000001,0.016677,-8.38693260701299,5.97890411863637,7.10387028525974,23.86713,95.11888,1014.67783216783,114.75,1296.2098,2155.3256,13044,0,76.3007
07/22/2018,t8,0.77,-0.28,1.52,2,2,2,0.385,-0.14,0.76,-0.4419405,1.234098,0.967266,-8.46206249201299,6.18870077863637,7.26830550525974,22.76761,98.40845,1015.52866197183,3138.75,839.1197,1369.5977,6499,0,56.0352
07/23/2018,t8,0.15,0.33,1.17,1,1,1,0.15,0.33,1.17,-0.19595475,0.3919095,0.3418785,-8.47871864576299,6.22201308613637,7.29736517775974,24.36207,91.47414,1015.43,3449.25,1750.6207,2361.3023,11920,0,60.8448
07/24/2018,t8,0.14,0.62,2.67,2,2,2,0.07,0.31,1.335,-0.133416,-0.033354,0.2751705,-8.50139936576299,6.21634290613637,7.34414416275974,22.31325,99,1016.52831325301,621,596.7229,853.931,4000,0,15.1566
07/25/2018,t8,0,0,0,0,0,0,0.07,0.31,1.335,0,0,0,-8.50139936576299,6.21634290613637,7.34414416275974,23.77083,95.53472,1014.77659722222,18884.25,1142.6458,1913.2674,6570,0,8.0903
07/26/2018,t8,2.18,1.76,9.36,8,8,8,0.2725,0.22,1.17,1.350837,-0.600372,-1.100682,-7.58283020576299,5.80808994613636,6.59568040275974,21.58779,99,1015.54435114503,1818,300.458,539.1781,4000,0,20.2366
07/27/2018,t8,0.7,0.69,3.58,3,3,3,0.233333333333333,0.23,1.19333333333333,-0.097977375,0.0250155,0.0583695000000003,-7.60781443638799,5.81446889863637,6.61056462525974,21.59028,98.99306,1015.66402777777,783,547.4236,916.6163,4000,0,34.0972
07/28/2018,t8,2.43,1.58,6.2,6,6,6,0.405,0.263333333333333,1.03333333333333,0.8588655,0.16677,-0.800496,-7.16979303138799,5.89952159863637,6.20231166525974,22,99,1016.24049382716,9765,719.0123,1058.9091,4000,0.003827,47.8642
07/30/2018,t8,5.3,-0.31,2.32,5,5,5,1.06,-0.062,0.464,2.73085875,-1.356396,-2.373693,-6.00917806263799,5.32305329863637,5.19349214025974,24.83333,82.45455,1014.27681818181,2.25,431.4848,711.95,4000,0,69
07/31/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,24.32394,91.50704,1014.91795774647,18976.5,1644.1056,2779.3214,10505,0,57.7324
08/01/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,24.65041,84.87805,1015.51382113821,30393,2061.5935,2983.2471,4000,0,23.6911
08/03/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,26.375,89.625,1005.27375,0,738.5,738.5,4000,0,90.125
08/04/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,22.4023,97.87356,1006.32517241379,949.5,733.4483,1160.1818,6056,0,89.8276
08/05/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,20.39326,99,1006.26584269662,99,201.1685,337.8113,4000,0,90
08/06/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,19.7,99,1006.10433333333,0,101.05,252.625,4000,0,75.65
08/07/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,19.35484,99,1007.97989247311,0,288.6989,497.2037,4000,0,73.4086
08/08/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,23.23077,93.87912,1009.37912087912,2814.75,1178.5495,2023.5472,6374,0,57.3846
08/09/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,22.63043,93.58696,1011.9754347826,0,1183.4783,2865.2632,8276,0,0
08/10/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,21.36364,99,1011.35363636363,0,230.7879,634.6667,4000,0,0
08/12/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,22.11111,98.77778,1001.91666666666,0,452,452,4000,0,0
08/13/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,23.84783,98.76087,1005.28195652173,0,1206.1739,1681.3333,4223,0,0
08/14/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,24.48438,91.51563,1005.84921875,0,1828.3906,2543.8478,8342,0,0
08/25/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,22.73438,99,997.80171875,9,660.6563,1208.0571,4000,0,93.7969
08/26/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,23.73381,92.84892,1008.12575539568,438.75,1592.0719,2874,8223,0,96.2518
08/27/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,25.52482,84.83688,1010.28794326241,1559.25,2325.078,4047.358,9098,0,96.7943
08/28/2018,t8,0,0,0,0,0,0,1.06,-0.062,0.464,0,0,0,-6.00917806263799,5.32305329863637,5.19349214025974,25.34043,87.46099,1011.46120567375,1039.5,2170.4965,3923.5897,9965,0,96.9149
08/29/2018,t8,0.85,0.2,0.54,1,1,1,0.85,0.2,0.54,-0.1751085,0.2184687,0.0633726000000001,-6.02406228513799,5.34162313813637,5.19887881125974,23.77305,95.33333,1012.32921985815,405,1467.0284,2618.3671,8942,0,96.9929
08/30/2018,t8,1.7,0.4,1.08,2,2,2,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.67626,96.64748,1009.81834532374,582.75,1499.5612,2605.4875,8499,0,96.9856
08/31/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.00741,95.22222,1010.52392592592,83.25,1320.8741,2377.5733,8316,0,96.9407
09/01/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.68382,97.98529,1012.25235294117,234,1480.3162,2548.3924,9162,0,97
09/02/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,21.70504,98.96403,1012.25273381294,15.75,739.2014,1317.2949,4573,0,97
09/03/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,22.13571,98.55,1012.27664285714,18,909.0214,1631.5769,6634,0,97
09/04/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,22.66906,96.82014,1012.89942446043,666,1608.9065,2830.8608,10007,0,97
09/05/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.22857,98.28571,1012.12878571428,625.5,1468.3,2704.7632,8130,0,97
09/06/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,25.02878,89.89209,1012.25510791366,1365.75,1991.6978,3691.28,9674,0,97
09/07/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.82482,89.64234,1014.57635036496,1129.5,1999.6277,3652.6533,10290,0,97
09/08/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.13043,94.02899,1015.00347826086,587.25,1305.3261,2339.4156,7623,0,97
09/09/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.13571,96.58571,1016.01807142857,524.25,1408.3571,2594.3421,8320,0,97
09/10/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.26429,96.76429,1016.6715,317.25,1389.35,2559.3289,8002,0,97
09/11/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,23.04412,97.01471,1015.67536764705,492.75,1509.1985,2665.5974,9579,0,97
09/12/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,22.80851,91.24113,1012.69737588652,920.25,2050.8865,3804.9342,9295,0,97.0142
09/13/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,21.6875,97.88281,1012.34515625,218.25,1449.7969,2474.32,9375,0,96.9609
09/14/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,22,86.6383,1015.29156028368,1158.75,2027.539,3761.6184,9674,0,97.078
09/15/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,21.49296,93.75352,1017.01450704225,105.75,1538.6761,2837.5584,6415,0,97.1479
09/16/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,22.71831,82.35211,1015.81035211267,2022.75,2450.2324,4639.1067,7972,0,97.2465
09/17/2018,t8,0,0,0,0,0,0,0.85,0.2,0.54,0,0,0,-6.02406228513799,5.34162313813637,5.19887881125974,22.67832,80.05594,1015.01706293706,2009.25,2543.3776,4662.859,8169,0,97.3287
09/18/2018,t8,2.82,1.82,-1.87,5,5,5,0.564,0.364,-0.374,-1.1924055,0.683757,-3.8106945,-6.53083462263799,5.63221986313637,3.57933364875974,21.31852,78.97037,1014.9394074074,25697.25,2549.0074,4779.3889,8310,0,90.8519
09/19/2018,t8,0,0,0,0,0,0,0.564,0.364,-0.374,0,0,0,-6.53083462263799,5.63221986313637,3.57933364875974,24.06429,77.7,1014.96978571428,80000,10522.5,19131.8182,54612,0,89.1143
09/20/2018,t8,3.28,-0.19,0.95,3,3,3,1.09333333333333,-0.0633333333333333,0.316666666666667,1.3241538,-1.0689957,1.7277372,-6.19317540363799,5.35962595963637,4.01990663475974,19.61654,62.57895,1015.92165413533,82037.25,11198.0376,22228.9403,54612,0,92.8947
09/21/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,23.11972,88.14789,1018.1178169014,56319.75,9135.662,16847.5844,53604,0,84.3732
09/22/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,17.30496,99,1018.76226950354,438.75,779.0567,1464.6267,4725,0,83.305
09/23/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,17.05674,99,1017.20475177304,285.75,1019.5745,1916.8,9524,0,80.8723
09/24/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,16.06383,99,1015.49070921985,225,741.5674,1375.8026,4000,0,78.1915
09/25/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,20.52857,89.9,1015.57621428571,71968.5,5795.7857,11115.2055,54612,0,76.5214
09/26/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,22.87943,81.44681,1015.29106382978,80000,10223.3404,19219.88,54612,0,74.4681
09/27/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,22.59712,85.61871,1016.09769784172,80000,11658.3741,21606.8533,54612,0,76.4101
09/28/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,21.0922,92.57447,1017.12567375886,50242.5,15609.2128,29345.32,54612,0,78.6383
09/29/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,21.95652,82.65942,1018.42065217391,80000,14744.9275,27873.9726,54612,0,81.8333
09/30/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,22.02878,81.56835,1017.1126618705,80000,15360.1727,29247.4521,54612,0,79.554
10/01/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,22.21583,71.4964,1017.5398561151,80000,12735.1727,24249.1644,54612,0,76.2086
10/02/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,22.17606,58.61972,1018.86683098591,80000,29455.507,45463.9348,54612,0,77.0915
10/03/2018,t8,0,0,0,0,0,0,1.09333333333333,-0.0633333333333333,0.316666666666667,0,0,0,-6.19317540363799,5.35962595963637,4.01990663475974,21.67626,59.14388,1018.02942446043,80000,12735.1727,24249.1644,54612,0,76.0432
10/04/2018,t8,1.16,-0.2,0.14,1,1,1,1.16,-0.2,0.14,0.0555899999999998,-0.1139595,-0.1473135,-6.18845025363799,5.34993940213637,4.00738498725974,20.97163,52.95745,1020.02,80000,12167.2128,23827.4583,54612,0,79.5106
10/05/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,20.97203,47.06294,1021.41776223776,80000,11997.042,23827.4583,54612,0,82.1888
10/06/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,21.02817,46.29577,1020.10535211267,80000,12081.5282,23827.4583,54612,0,84.7324
10/07/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,20.53147,49.30769,1019.2623076923,80000,11997.042,23827.4583,54612,0,87.1119
10/08/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,20.60839,57.76224,1017.36412587412,80000,11997.042,23827.4583,54612,0,86.993
10/09/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,20.87234,50.57447,1017.84843971631,80000,12167.2128,23827.4583,54612,0,85.0071
10/10/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,20.63504,46.32117,1018.3903649635,80000,12522.4599,23827.4583,54612,0,84.6569
10/11/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,17.48921,70.2518,1018.70345323741,80000,12342.2806,23827.4583,54612,0,84.0791
10/12/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,18.20863,73.5036,1019.88848920863,80000,11427.7626,22372.662,54612,0,84.3597
10/13/2018,t8,0,0,0,0,0,0,1.16,-0.2,0.14,0,0,0,-6.18845025363799,5.34993940213637,4.00738498725974,18.17986,71.82734,1019.52690647482,80000,11427.7626,22372.662,54612,0,85.7338
